"fulcrum_id","latitude","longitude","geometry","address_sub_thoroughfare","address_thoroughfare","address_suite","address_locality","address_sub_admin_area","address_admin_area","address_postal_code","address_full","RevGeoAddr","RevGeoAddrLat","RevGeoAddrLon","DIST2RevGeo","e911address","e911dist"
"aebfb5fe-64fb-41c2-9f20-b1bb15c0e92b",33.88257564,-117.826396,"POINT (-117.826396 33.88257564)","5389","Richfield Rd","","Yorba Linda","","CA",92886,"5389 Richfield Rd Yorba Linda CA 92886","5379 Richfield Rd, Yorba Linda, CA 92886, USA",33.8823989,-117.8269566,55.4436362067601,NA,NA
"ae568fea-905b-4a44-854e-590bf802cc8c",33.90153781,-117.8065602,"POINT (-117.8065602 33.90153781)","18663-18939","Bastanchury Rd","","Yorba Linda","","CA",92886,"18663-18939 Bastanchury Rd Yorba Linda CA 92886","Bastanchury Rd, Yorba Linda, CA 92886, USA",33.8995757,-117.8108375,451.530114310715,NA,NA
"057b3a9d-6ae4-4ffb-b2d5-3c0f4693e934",33.90141582,-117.8011881,"POINT (-117.8011881 33.90141582)","19228-19272","Bastanchury Rd","","Yorba Linda","","CA",92886,"19228-19272 Bastanchury Rd Yorba Linda CA 92886","Bastanchury Rd, Yorba Linda, CA 92886, USA",33.8995757,-117.8108375,915.537272824325,NA,NA
"312f8c99-52d4-4c0c-98d0-8f0ef6060fbd",33.88678815,-117.783582,"POINT (-117.783582 33.88678815)","5132-5248","Vista Montana","","Yorba Linda","","CA",92886,"5132-5248 Vista Montana Yorba Linda CA 92886","5184 Vista Montana, Yorba Linda, CA 92886, USA",33.8865649,-117.7835265,25.2897584443925,NA,NA
"3b53e0bf-4c68-4032-9514-eab73e10980c",33.88345409,-117.7831251,"POINT (-117.7831251 33.88345409)","5268-5298","Vista Laguna","","Yorba Linda","","CA",92886,"5268-5298 Vista Laguna Yorba Linda CA 92886","5296-5298 Vista Laguna, Yorba Linda, CA 92886, USA",33.8832796,-117.7831775,19.9524301764061,"5297 Vista Laguna, Yorba Linda, CA 92886, USA",0.0140811511583203
"da8001ea-50b9-4798-b5c6-3451d52b50b8",33.90840597,-117.7657262,"POINT (-117.7657262 33.90840597)","3595","Fairmont Blvd","","Yorba Linda","","CA",92886,"3595 Fairmont Blvd Yorba Linda CA 92886","3607-3639 Fairmont Blvd, Yorba Linda, CA 92886, USA",33.9080844,-117.766212,57.3659609572042,"3619 Fairmont Blvd, Yorba Linda, CA 92886, USA",0.00795437050165534
"d53005d5-67c5-4dd1-9e60-89c1321aede1",33.88585202,-117.7324905,"POINT (-117.7324905 33.88585202)","4900-5098","Windy Cir","","Yorba Linda","","CA",92887,"4900-5098 Windy Cir Yorba Linda CA 92887","5030 Windy Cir, Yorba Linda, CA 92887, USA",33.885715,-117.7322663,25.7128480548613,NA,NA
"098b09f9-6c97-4bcf-9fe4-61b2d0cc5fde",33.87828193,-117.7271635,"POINT (-117.7271635 33.87828193)","5505","Avenida del Tren","","Yorba Linda","","CA",92887,"5505 Avenida del Tren Yorba Linda CA 92887 US","5511-5515 Avenida del Tren, Yorba Linda, CA 92887, USA",33.8781399,-117.727319,21.3343642507368,"5511 Avenida del Tren, Yorba Linda, CA 92887, USA",0.00961594794725928
"6997c0ce-3631-45d7-a8d8-7289ab295c6e",33.88062894,-117.7257304,"POINT (-117.7257304 33.88062894)","24445","Avenida de Marcia","","Yorba Linda","","CA",92887,"24445 Avenida de Marcia Yorba Linda CA 92887 US","24445-24455 Avenida De Marcia, Yorba Linda, CA 92887, USA",33.8807898,-117.7255284,25.8378234065492,"24451 Avenida De Marcia, Yorba Linda, CA 92887, USA",0.00330894493834395
"1133bf92-b21e-42a9-9133-80640cae9e72",33.88205366,-117.7284087,"POINT (-117.7284087 33.88205366)","24266-24348","Avenida de Marcia","","Yorba Linda","","CA",92887,"24266-24348 Avenida de Marcia Yorba Linda CA 92887 US","24340 Avenida De Marcia, Yorba Linda, CA 92887, USA",33.8821375,-117.7286281,22.3261530994243,NA,NA
